ts,close,next_close,close_position,body_signed,volume_z,range_z,streak,p_up,side,regime,confidence,stake,actual,result,pnl,equity
1776021300,71195.28,71137.88,0.822201,0.379445,-1.2123,-1.0441,4,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,344.0
1776022200,71137.88,71121.13,0.306565,-0.683903,-0.177,-0.8171,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,343.0
1776023100,71121.13,71041.49,0.545467,-0.230082,1.5877,-0.9831,-2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,343.0
1776024000,71041.49,71083.72,0.195019,-0.631612,-0.7944,0.0436,-3,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,344.0
1776024900,71083.72,71348.49,0.808232,0.327339,-0.3018,0.0719,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,344.0
1776025800,71348.49,71364.9,0.690494,0.690494,2.1409,4.5631,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,344.0
1776026700,71364.9,71242.96,0.724664,0.100183,1.515,0.4804,3,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,344.0
1776027600,71242.96,71334.97,0.189304,-0.419933,1.7112,2.1918,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,345.0
1776028500,71334.97,71329.44,0.760728,0.760728,-0.3355,-0.2553,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,345.0
1776029400,71329.44,71393.04,0.536451,-0.040477,-0.6892,-0.0524,-1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,345.0
1776030300,71393.04,70959.56,0.999051,0.402455,-0.919,0.2041,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,345.0
1776031200,70959.56,70673.99,0.367238,-0.632762,37.5662,6.8303,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,344.0
1776032100,70673.99,70824.19,0.298275,-0.662868,0.4502,1.827,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,345.0
1776033000,70824.19,70912.75,0.714869,0.344709,0.2181,1.6342,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,345.0
1776033900,70912.75,70628.58,0.824125,0.582478,-0.2247,-0.3429,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,345.0
1776034800,70628.58,70720.74,0.0,-1.0,0.0973,0.528,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,346.0
1776035700,70720.74,70732.29,0.710269,0.503139,0.1505,-0.1588,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,346.0
1776036600,70732.29,70755.35,0.933517,0.067774,-0.2805,-0.249,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,346.0
1776037500,70755.35,70918.65,0.750213,0.108907,-0.3569,-0.0006,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,346.0
1776038400,70918.65,70992.72,0.968864,0.52417,-0.2222,0.6022,4,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,346.0
1776039300,70992.72,71083.06,0.595856,0.281581,-0.2185,0.2172,5,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,346.0
1776040200,71083.06,71192.38,0.624774,0.467623,0.1843,-0.3149,6,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,346.0
1776041100,71192.38,71150.05,0.621271,0.440079,-0.3993,0.023,7,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,346.0
1776042000,71150.05,71112.0,0.225287,-0.330781,-0.3409,-0.912,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,345.0
1776042900,71112.0,71166.0,0.381374,-0.318091,-0.2668,-0.9738,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,346.0
1776043800,71166.0,71209.06,0.684959,0.275412,-0.3429,-0.415,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,346.0
1776044700,71209.06,71021.11,0.724351,0.360335,-0.4379,-0.9191,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,346.0
1776045600,71021.11,71235.0,0.079627,-0.654673,-0.4644,0.3291,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,347.0
1776046500,71235.0,71053.45,0.841647,0.806432,-0.4649,0.1711,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,347.0
1776047400,71053.45,71094.12,0.010588,-0.76584,-0.4527,-0.0886,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,348.0
1776048300,71094.12,71070.0,0.922008,0.42806,-0.4746,-1.2045,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,348.0
1776049200,71070.0,71050.68,0.488435,-0.155402,-0.3663,-0.7086,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,347.0
1776050100,71050.68,71000.0,0.26454,-0.123482,-0.4935,-0.7345,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,346.0
1776051000,71000.0,70998.24,0.474951,-0.353614,-0.9544,-0.8379,-3,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,345.0
1776051900,70998.24,70976.03,0.725119,-0.023293,-1.1856,-1.9206,-4,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,345.0
1776052800,70976.03,71049.94,0.552717,-0.224298,-0.8158,-1.3816,-5,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,345.0
1776053700,71049.94,71038.37,0.92024,0.56902,-0.5732,-0.7931,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,345.0
1776054600,71038.37,70913.71,0.019383,-0.090426,0.2752,-0.7709,-1,0.5,SKIP,neutral,0.5,0.0,DOWN,,0.0,345.0
1776055500,70913.71,70838.59,0.241404,-0.758596,0.0862,-0.2008,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,344.0
1776056400,70838.59,70871.29,0.254248,-0.536342,0.1189,-0.522,-3,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,345.0
1776057300,70871.29,70766.23,0.840552,0.293247,-1.0721,-0.9094,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,345.0
1776058200,70766.23,70904.06,0.423286,-0.576714,0.0831,0.3874,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,346.0
1776059100,70904.06,71023.89,0.94114,0.94114,-0.3076,-0.2178,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,346.0
1776060000,71023.89,71048.01,0.924892,0.88065,-0.619,-0.3302,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,346.0
1776060900,71048.01,71070.62,0.529119,0.210288,1.1359,-0.734,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,346.0
1776061800,71070.62,71050.58,0.856763,0.37527,1.5083,-1.7314,4,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,346.0
1776062700,71050.58,70923.72,0.089282,-0.21873,-0.1195,-0.9779,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,345.0
1776063600,70923.72,70732.95,0.077413,-0.673104,1.0369,0.7334,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,344.0
1776064500,70732.95,70792.24,0.146511,-0.799941,3.1312,1.9766,-3,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,345.0
1776065400,70792.24,70842.01,0.699003,0.472996,0.6619,-0.3103,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,345.0
1776066300,70842.01,70747.08,0.746467,0.60116,-2.4819,-1.2676,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,345.0
1776067200,70747.08,70778.96,0.147939,-0.565598,-1.2408,0.835,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,346.0
1776068100,70778.96,70614.92,0.674219,0.153365,0.1698,1.7743,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,346.0
1776069000,70614.92,70693.85,0.08125,-0.897521,-0.6923,1.0387,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,347.0
1776069900,70693.85,70732.64,0.80689,0.541655,-0.2324,0.1553,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,347.0
1776070800,70732.64,70809.06,0.169226,0.169226,1.862,2.0188,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,347.0
1776071700,70809.06,70803.19,0.852089,0.54291,-1.7513,-0.1726,3,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,347.0
1776072600,70803.19,70805.99,0.419619,-0.078771,-2.3313,-1.6347,-1,0.5,SKIP,neutral,0.5,0.0,UP,,0.0,347.0
1776073500,70805.99,70834.84,0.683436,0.044297,-2.3278,-1.7237,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,347.0
1776074400,70834.84,70771.96,0.669338,0.288991,-1.1122,-0.8103,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,347.0
1776075300,70771.96,70782.01,0.403318,-0.596019,-0.7621,-0.6508,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,348.0
1776076200,70782.01,70767.62,0.545558,0.063636,-0.4993,0.3579,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,348.0
1776077100,70767.62,70886.85,0.467745,-0.139384,-0.3176,-0.6723,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,349.0
1776078000,70886.85,70880.98,0.966114,0.841723,0.5254,0.112,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,349.0
1776078900,70880.98,70950.21,0.299198,-0.070308,0.4252,-1.0081,-1,0.5,SKIP,neutral,0.5,0.0,UP,,0.0,349.0
1776079800,70950.21,70942.98,0.910659,0.473951,-0.1994,0.2168,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,349.0
1776080700,70942.98,70970.87,0.243862,-0.07996,1.1197,-0.9589,-1,0.5,SKIP,neutral,0.5,0.0,UP,,0.0,349.0
1776081600,70970.87,70864.11,0.520861,0.125393,5.9038,1.6558,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,349.0
1776082500,70864.11,70847.66,0.013193,-0.823702,0.3737,-0.2058,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,348.0
1776083400,70847.66,71088.5,0.54721,-0.105876,1.6979,0.4271,-2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,348.0
1776084300,71088.5,71224.01,0.598598,0.598598,2.8285,5.5597,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,348.0
1776085200,71224.01,71200.46,0.999205,0.979968,2.3354,-0.193,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,348.0
1776086100,71200.46,71047.79,0.44691,-0.140875,5.1889,0.2196,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,347.0
1776087000,71047.79,71683.38,0.523071,-0.369984,13.5353,3.6343,-2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,347.0
1776087900,71683.38,71655.97,0.958268,0.843651,4.3486,6.4122,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,347.0
1776088800,71655.97,71678.99,0.569076,-0.089754,2.3375,0.7216,-1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,347.0
1776089700,71678.99,72042.98,0.737709,0.070909,1.6476,0.8098,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,347.0
1776090600,72042.98,72450.0,0.954887,0.860619,1.8959,1.349,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,347.0
1776091500,72450.0,71990.31,0.946717,0.723154,1.4713,2.0546,3,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,347.0
1776092400,71990.31,72003.08,0.070766,-0.813467,1.4129,1.7937,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,348.0
1776093300,72003.08,71881.23,0.643531,0.073862,0.2143,-0.516,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,348.0
1776094200,71881.23,71894.19,0.624383,-0.375617,0.7697,0.2786,-1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,348.0
1776095100,71894.19,72067.91,0.63273,0.060581,0.3452,-0.3672,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,348.0
1776096000,72067.91,72276.13,0.936778,0.449202,-0.3278,0.5573,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,348.0
1776096900,72276.13,72340.09,0.920963,0.58796,-0.1318,0.3107,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,348.0
1776097800,72340.09,72250.0,0.653812,0.29934,0.5253,-0.5792,4,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,348.0
1776098700,72250.0,72328.07,0.395271,-0.230291,-0.1545,0.4481,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,349.0
1776099600,72328.07,72484.35,0.507382,0.275729,0.1224,-0.298,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,349.0
1776100500,72484.35,72487.65,1.0,0.901529,-1.1031,-1.0108,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,349.0
1776101400,72487.65,72202.02,0.335184,0.015016,-0.541,-0.7445,3,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,349.0
1776102300,72202.02,72235.05,0.209535,-0.63751,0.5808,0.7089,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,350.0
1776103200,72235.05,72218.0,0.719471,0.226217,-1.1762,-1.2664,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,350.0
1776104100,72218.0,72380.02,0.495884,-0.080201,0.2909,-0.8407,-1,0.5,SKIP,neutral,0.5,0.0,UP,,0.0,350.0
1776105000,72380.02,72465.68,0.633326,0.633286,-1.6119,-0.5833,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,350.0
1776105900,72465.68,72370.62,0.748358,0.535676,-1.8065,-1.1614,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,350.0
1776106800,72370.62,72886.66,0.255506,-0.652213,-1.7283,-1.3104,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,351.0
1776107700,72886.66,73058.0,0.907211,0.907211,-0.296,2.1119,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,351.0
1776108600,73058.0,73373.2,0.585522,0.500117,1.8463,0.2242,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,351.0
1776109500,73373.2,73155.02,0.668838,0.668817,5.0982,1.185,3,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,351.0
1776110400,73155.02,73144.0,0.083256,-0.722259,0.0572,-0.0029,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,350.0
1776111300,73144.0,73277.74,0.535625,-0.06576,0.4947,-1.042,-2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,350.0
1776112200,73277.74,73192.99,0.75324,0.591534,-0.0289,-0.5376,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,350.0
1776113100,73192.99,73269.71,0.361901,-0.458257,-0.7699,-0.8437,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,351.0
1776114000,73269.71,73158.18,0.657642,0.329186,-1.2389,-0.4184,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,351.0
1776114900,73158.18,73302.64,0.066842,-0.612062,-1.2832,-0.7959,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,352.0
1776115800,73302.64,73207.1,0.636402,0.556471,-0.9523,-0.0582,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,352.0
1776116700,73207.1,73780.41,0.044996,-0.82355,-1.1224,-1.3147,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,353.0
1776117600,73780.41,74147.5,0.797116,0.788098,0.1551,4.035,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,353.0
1776118500,74147.5,74289.18,0.524728,0.524714,0.9754,2.7075,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,353.0
1776119400,74289.18,74660.86,0.654526,0.496165,-0.2392,-0.1001,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,353.0
1776120300,74660.86,74690.16,0.81757,0.633283,0.2715,1.5737,4,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,353.0
1776121200,74690.16,74757.99,0.466173,0.063391,0.0216,0.7988,5,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,353.0
1776122100,74757.99,74590.7,0.678558,0.236762,-0.389,-0.2332,6,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,353.0
1776123000,74590.7,74446.0,0.048069,-0.487954,-0.4527,0.0527,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,352.0
1776123900,74446.0,74359.99,0.102966,-0.709488,-0.8712,-0.7343,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,351.0
1776124800,74359.99,74293.95,0.301263,-0.31298,-0.831,-0.3607,-3,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,350.0
1776125700,74293.95,74453.4,0.312341,-0.220398,-0.8779,-0.2658,-4,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,351.0
1776126600,74453.4,74193.69,0.914576,0.561919,-0.7578,-0.292,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,351.0
1776127500,74193.69,74333.99,0.19918,-0.788793,-0.5284,-0.0033,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,352.0
1776128400,74333.99,74332.53,0.974976,0.389657,-0.3927,0.2265,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,352.0
1776129300,74332.53,74360.16,0.502977,-0.007183,-0.4318,-0.7413,-1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,352.0
1776130200,74360.16,74421.21,0.953142,0.269167,-0.8426,-1.3744,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,352.0
1776131100,74421.21,74530.54,0.566254,0.514278,-0.9113,-1.1951,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,352.0
1776132000,74530.54,74429.46,0.98184,0.807102,-0.6532,-1.0565,3,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,352.0
1776132900,74429.46,74465.83,0.0,-0.546201,-0.6336,-0.7256,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,353.0
1776133800,74465.83,74369.13,0.812253,0.199835,-1.1963,-0.7442,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,353.0
1776134700,74369.13,74384.15,0.268988,-0.687034,-0.9159,-0.9456,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,354.0
1776135600,74384.15,74326.8,0.424902,0.120189,-0.973,-1.0485,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,354.0
1776136500,74326.8,74496.69,0.394619,-0.421598,-1.0129,-0.9429,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,355.0
1776137400,74496.69,74474.67,0.883047,0.821042,-0.9861,-0.3711,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,355.0
1776138300,74474.67,74499.95,0.507635,-0.23351,-1.2808,-1.2601,-1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,355.0
1776139200,74499.95,74525.69,0.758528,0.199621,-1.3731,-0.981,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,355.0
1776140100,74525.69,74419.99,0.750975,0.313596,-1.0409,-1.4787,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,355.0
1776141000,74419.99,74421.26,0.151125,-0.712168,-1.534,-0.5577,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,356.0
1776141900,74421.26,74367.97,0.409267,0.014044,-1.6012,-1.2031,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,356.0
1776142800,74367.97,74373.61,0.36905,-0.63095,-1.1123,-1.1693,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,357.0
1776143700,74373.61,74329.82,0.263286,0.042942,0.6291,-0.4902,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,357.0
1776144600,74329.82,74246.04,0.267609,-0.515783,-1.1569,-1.0137,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,356.0
1776145500,74246.04,74361.76,0.387618,-0.612382,-1.0094,-0.2241,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,357.0
1776146400,74361.76,74419.19,0.802664,0.802664,-0.2521,0.0066,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,357.0
1776147300,74419.19,74424.32,0.560448,0.415257,-0.6323,0.1431,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,357.0
1776148200,74424.32,74562.48,0.295701,0.051527,-0.0096,-0.8963,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,357.0
1776149100,74562.48,74812.51,0.842956,0.742038,0.1788,1.6762,4,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,357.0
1776150000,74812.51,74705.83,0.713667,0.51324,3.7305,9.8847,5,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,357.0
1776150900,74705.83,74536.0,0.309192,-0.57615,-0.4619,0.4068,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,356.0
1776151800,74536.0,74590.8,0.059982,-0.851022,-0.1006,0.5759,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,357.0
1776152700,74590.8,74582.26,0.891765,0.583786,-0.9573,-0.6726,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,357.0
1776153600,74582.26,74674.81,0.579886,-0.058111,-0.4116,-0.0243,-1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,357.0
1776154500,74674.81,74689.31,0.976838,0.667797,-0.3966,-0.1341,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,357.0
1776155400,74689.31,74800.25,0.090391,0.048906,1.705,1.695,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,357.0
1776156300,74800.25,74842.38,0.608213,0.444881,0.9157,1.0366,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,357.0
1776157200,74842.38,74718.44,0.959254,0.269908,0.579,-0.0696,4,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,357.0
1776158100,74718.44,74548.48,0.253268,-0.600077,0.2312,0.4623,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,356.0
1776159000,74548.48,74546.65,0.026981,-0.842972,0.3462,0.3471,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,355.0
1776159900,74546.65,74588.87,0.631565,-0.01568,-0.4127,-0.6202,-3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,355.0
1776160800,74588.87,74601.32,0.903217,0.36713,-0.3756,-0.661,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,355.0
1776161700,74601.32,74394.0,0.692653,0.118798,-0.5289,-0.8036,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,355.0
1776162600,74394.0,74376.99,0.019222,-0.789129,0.0515,0.9912,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,354.0
1776163500,74376.99,74428.34,0.067426,-0.148949,-0.825,-0.7797,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,355.0
1776164400,74428.34,74390.97,0.579864,0.425858,0.083,-0.6893,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,355.0
1776165300,74390.97,74356.12,0.047779,-0.359258,-1.1123,-0.8552,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,354.0
1776166200,74356.12,74409.96,0.158055,-0.3417,-0.8731,-0.8482,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,355.0
1776167100,74409.96,74329.4,0.487494,0.336668,0.4446,-0.2139,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,355.0
1776168000,74329.4,74320.6,0.068022,-0.515024,0.1608,-0.2377,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,354.0
1776168900,74320.6,74334.28,0.128746,-0.061043,1.6005,-0.3039,-2,0.5,SKIP,neutral,0.5,0.0,UP,,0.0,354.0
1776169800,74334.28,74488.79,0.116055,0.102296,3.2158,-0.4517,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,354.0
1776170700,74488.79,74606.89,0.82785,0.82785,2.1581,0.539,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,354.0
1776171600,74606.89,74534.71,0.712409,0.489331,8.1839,1.4646,3,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,354.0
1776172500,74534.71,75259.65,0.0,-0.28765,5.4377,1.4829,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,355.0
1776173400,75259.65,75608.99,0.947275,0.947275,15.0942,9.886,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,355.0
1776174300,75608.99,75632.89,0.992185,0.762551,5.6861,1.8668,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,355.0
1776175200,75632.89,75916.99,0.790599,0.071968,1.8576,0.8352,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,355.0
1776176100,75916.99,75448.14,0.970656,0.767651,0.9886,1.0139,4,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,355.0
1776177000,75448.14,75070.05,0.160829,-0.579414,1.8978,3.721,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,354.0
1776177900,75070.05,74812.11,0.0,-0.880016,0.1728,0.8733,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,353.0
1776178800,74812.11,74853.3,0.368782,-0.440163,-0.1298,1.559,-3,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,354.0
1776179700,74853.3,75334.75,0.437713,0.159158,-0.1965,-0.1547,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,354.0
1776180600,75334.75,75361.81,0.94825,0.922778,-0.4145,1.0705,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,354.0
1776181500,75361.81,75531.52,0.540782,0.09693,-0.3802,-0.1552,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,354.0
1776182400,75531.52,75296.08,0.460346,0.427826,0.3703,0.3655,4,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,354.0
1776183300,75296.08,75269.93,0.192321,-0.748926,-0.7041,-0.0978,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,353.0
1776184200,75269.93,74698.73,0.648947,-0.134309,-0.3421,-0.7621,-2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,353.0
1776185100,74698.73,74839.14,0.172954,-0.800707,-0.4379,1.8929,-3,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,354.0
1776186000,74839.14,74672.76,0.879503,0.581408,-0.6569,-0.6696,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,354.0
1776186900,74672.76,74600.0,0.0,-0.5165,-0.7259,-0.2982,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,353.0
1776187800,74600.0,74806.0,0.691401,-0.16582,-0.3187,0.253,-2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,353.0
1776188700,74806.0,74723.29,0.920747,0.880116,-0.1671,-0.9388,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,353.0
