ts,close,next_close,close_position,body_signed,volume_z,range_z,streak,p_up,side,confidence,stake,actual,result,pnl,equity
1774620600,66319.06,66080.0,0.782819,0.195241,0.3222,0.6293,3,0.736646,UP,0.736646,1.0,DOWN,LOSS,-1.0,269.0
1774620900,66080.0,65869.23,0.086568,-0.841938,0.5232,1.3184,-1,0.076398,DOWN,0.923602,5.0,DOWN,WIN,5.0,274.0
1774621200,65869.23,65683.0,0.328992,-0.618239,1.497,1.8839,-2,0.189622,DOWN,0.810378,3.0,DOWN,WIN,3.0,277.0
1774621500,65683.0,65836.57,0.100342,-0.70783,2.2067,0.8195,-3,0.047482,DOWN,0.952518,5.0,UP,LOSS,-5.0,272.0
1774621800,65836.57,65756.98,0.80289,0.767888,1.3642,0.1016,1,0.917894,UP,0.917894,5.0,DOWN,LOSS,-5.0,267.0
1774622100,65756.98,65851.97,0.165627,-0.335342,0.9864,0.4711,-1,0.148198,DOWN,0.851802,3.0,UP,LOSS,-3.0,264.0
1774622400,65851.97,65910.88,0.906394,0.682399,0.7348,-0.719,1,0.91569,UP,0.91569,5.0,UP,WIN,5.0,269.0
1774622700,65910.88,65937.69,1.0,0.299233,0.1597,-0.079,2,0.866247,UP,0.866247,3.0,UP,WIN,3.0,272.0
1774623000,65937.69,66152.49,0.272759,0.188325,-0.885,-0.7454,3,0.358048,DOWN,0.641952,0.0,UP,,0.0,272.0
1774623300,66152.49,66186.22,0.784113,0.784113,-0.891,0.7887,4,0.754003,UP,0.754003,1.0,UP,WIN,1.0,273.0
1774623600,66186.22,66192.05,0.520365,0.331043,-0.4195,-1.5529,5,0.536686,UP,0.536686,0.0,UP,,0.0,273.0
1774623900,66192.05,66190.0,0.710688,0.028729,0.0087,-0.2057,6,0.614552,UP,0.614552,0.0,DOWN,,0.0,273.0
1774624200,66190.0,66032.62,0.400534,-0.016571,0.026,-1.4224,-1,0.435721,DOWN,0.564279,0.0,DOWN,,0.0,273.0
1774624500,66032.62,66141.63,0.003316,-0.735077,0.4383,0.0336,-2,0.073013,DOWN,0.926987,5.0,UP,LOSS,-5.0,268.0
1774624800,66141.63,66274.04,0.471759,0.21826,0.4964,5.025,1,0.241588,DOWN,0.758412,1.0,UP,LOSS,-1.0,267.0
1774625100,66274.04,66469.97,0.93349,0.566339,-0.1297,0.1591,2,0.857262,UP,0.857262,3.0,UP,WIN,3.0,270.0
1774625400,66469.97,66431.66,0.987911,0.786931,0.5442,0.3027,3,0.930843,UP,0.930843,5.0,DOWN,LOSS,-5.0,265.0
1774625700,66431.66,66359.72,0.190922,-0.186778,-0.4511,-0.2347,-1,0.27569,DOWN,0.72431,1.0,DOWN,WIN,1.0,266.0
1774626000,66359.72,66302.03,0.535091,-0.464909,0.2544,-0.8109,-2,0.430128,DOWN,0.569872,0.0,DOWN,,0.0,266.0
1774626300,66302.03,66166.0,0.284721,-0.337211,0.995,-0.5654,-3,0.23877,DOWN,0.76123,1.0,DOWN,WIN,1.0,267.0
1774626600,66166.0,66070.3,0.123524,-0.635031,0.3293,-0.0994,-4,0.134923,DOWN,0.865077,3.0,DOWN,WIN,3.0,270.0
1774626900,66070.3,65893.94,0.174985,-0.824929,-0.4764,-1.2419,-5,0.188538,DOWN,0.811462,3.0,DOWN,WIN,3.0,273.0
1774627200,65893.94,65780.01,0.056825,-0.916061,0.0241,-0.2456,-6,0.099669,DOWN,0.900331,5.0,DOWN,WIN,5.0,278.0
1774627500,65780.01,65925.7,0.119107,-0.714205,-1.2899,-0.5703,-7,0.259585,DOWN,0.740415,1.0,UP,LOSS,-1.0,277.0
1774627800,65925.7,65928.41,0.789905,0.789905,-2.5681,-0.2066,1,0.674385,UP,0.674385,0.0,UP,,0.0,277.0
1774628100,65928.41,65809.51,0.921801,0.01653,-2.1711,-0.4466,2,0.615355,UP,0.615355,0.0,DOWN,,0.0,277.0
1774628400,65809.51,65908.15,0.030004,-0.47503,-2.3304,0.6505,-1,0.303316,DOWN,0.696684,0.0,UP,,0.0,277.0
1774628700,65908.15,65898.0,0.79129,0.508952,-1.9419,-0.1063,1,0.649046,UP,0.649046,0.0,DOWN,,0.0,277.0
1774629000,65898.0,65798.81,0.707391,-0.128238,-1.9417,-1.5077,-1,0.580278,UP,0.580278,0.0,DOWN,,0.0,277.0
1774629300,65798.81,65971.45,0.225517,-0.551914,-1.2267,-0.2286,-2,0.301819,DOWN,0.698181,0.0,UP,,0.0,277.0
1774629600,65971.45,65993.44,0.901977,0.724739,-1.4046,0.5242,1,0.768231,UP,0.768231,1.0,UP,WIN,1.0,278.0
1774629900,65993.44,65900.68,0.336772,0.106494,-1.1088,0.0641,2,0.394765,DOWN,0.605235,0.0,DOWN,,0.0,278.0
1774630200,65900.68,65933.04,0.545806,-0.454194,-1.042,0.0341,-1,0.45723,DOWN,0.54277,0.0,UP,,0.0,278.0
1774630500,65933.04,65982.53,0.684935,0.311693,-1.4233,-1.2844,1,0.61974,UP,0.61974,0.0,UP,,0.0,278.0
1774630800,65982.53,66114.84,0.798629,0.385526,-1.2422,-0.8717,2,0.68194,UP,0.68194,0.0,UP,,0.0,278.0
1774631100,66114.84,66160.34,0.568059,0.46167,-0.5032,2.2543,3,0.542601,UP,0.542601,0.0,UP,,0.0,278.0
1774631400,66160.34,66069.08,0.874121,0.49978,-1.2943,-1.8295,4,0.712516,UP,0.712516,1.0,DOWN,LOSS,-1.0,277.0
1774631700,66069.08,65898.57,0.14092,-0.475957,-0.8894,0.2973,-1,0.234486,DOWN,0.765514,1.0,DOWN,WIN,1.0,278.0
1774632000,65898.57,65809.99,0.221808,-0.765133,-0.5516,0.9088,-2,0.210242,DOWN,0.789758,1.0,DOWN,WIN,1.0,279.0
1774632300,65809.99,65849.85,0.030325,-0.907489,-0.5676,-1.538,-3,0.127817,DOWN,0.872183,3.0,UP,LOSS,-3.0,276.0
1774632600,65849.85,65812.09,0.813606,0.233564,-0.3562,-0.082,1,0.742042,UP,0.742042,1.0,DOWN,LOSS,-1.0,275.0
1774632900,65812.09,65578.57,0.485567,-0.286082,-1.0651,-0.7462,-1,0.456413,DOWN,0.543587,0.0,DOWN,,0.0,275.0
1774633200,65578.57,65599.9,0.090334,-0.738356,1.1011,2.6227,-2,0.097321,DOWN,0.902679,5.0,UP,LOSS,-5.0,270.0
1774633500,65599.9,65622.48,0.357869,0.139066,0.8175,-0.4265,1,0.389341,DOWN,0.610659,0.0,UP,,0.0,270.0
1774633800,65622.48,65573.28,0.539317,0.169583,2.2376,-0.7438,2,0.583815,UP,0.583815,0.0,DOWN,,0.0,270.0
1774634100,65573.28,65611.94,0.15674,-0.47573,0.0995,-1.1628,-1,0.169988,DOWN,0.830012,3.0,UP,LOSS,-3.0,267.0
1774634400,65611.94,65646.01,0.314996,0.284327,3.8092,-0.5837,1,0.374439,DOWN,0.625561,0.0,UP,,0.0,267.0
1774634700,65646.01,65567.87,0.328596,0.243322,2.3016,-0.4476,2,0.358704,DOWN,0.641296,0.0,DOWN,,0.0,267.0
1774635000,65567.87,65743.29,0.214458,-0.448668,2.2232,0.1328,-1,0.10901,DOWN,0.89099,3.0,UP,LOSS,-3.0,264.0
1774635300,65743.29,65543.86,0.837231,0.766729,0.6489,0.9672,1,0.898915,UP,0.898915,3.0,DOWN,LOSS,-3.0,261.0
1774635600,65543.86,65703.78,0.14122,-0.624331,2.3706,2.3785,-1,0.078988,DOWN,0.921012,5.0,UP,LOSS,-5.0,256.0
1774635900,65703.78,65780.29,0.875944,0.745826,1.0806,0.5495,1,0.927192,UP,0.927192,5.0,UP,WIN,5.0,261.0
1774636200,65780.29,65770.93,0.747429,0.488726,0.781,-0.3053,2,0.812937,UP,0.812937,3.0,DOWN,LOSS,-3.0,258.0
1774636500,65770.93,65748.82,0.556192,-0.101145,-1.0879,-1.2103,-1,0.532061,UP,0.532061,0.0,DOWN,,0.0,258.0
1774636800,65748.82,65835.18,0.50171,-0.14824,-0.9401,-0.3678,-2,0.50721,UP,0.50721,0.0,UP,,0.0,258.0
1774637100,65835.18,65796.93,0.887208,0.746413,-1.5016,-0.8763,1,0.75566,UP,0.75566,1.0,DOWN,LOSS,-1.0,257.0
1774637400,65796.93,65770.0,0.223426,-0.283922,-1.2935,-0.5006,-1,0.333795,DOWN,0.666205,0.0,DOWN,,0.0,257.0
1774637700,65770.0,65713.14,0.194277,-0.330713,-0.0565,-1.4039,-2,0.235853,DOWN,0.764147,1.0,DOWN,WIN,1.0,258.0
1774638000,65713.14,65733.33,0.127075,-0.6294,-0.5301,-1.1265,-3,0.194594,DOWN,0.805406,3.0,UP,LOSS,-3.0,255.0
1774638300,65733.33,65718.01,0.91427,0.182583,-1.3411,-0.7094,1,0.707478,UP,0.707478,1.0,DOWN,LOSS,-1.0,254.0
1774638600,65718.01,65862.31,0.561781,-0.209863,-1.0976,-1.3043,-1,0.514305,UP,0.514305,0.0,UP,,0.0,254.0
1774638900,65862.31,65824.61,0.915541,0.688553,-1.0417,0.8436,1,0.803588,UP,0.803588,3.0,DOWN,LOSS,-3.0,251.0
1774639200,65824.61,65868.61,0.443716,-0.392586,-0.3735,-0.8876,-1,0.384917,DOWN,0.615083,0.0,UP,,0.0,251.0
1774639500,65868.61,65948.19,0.804759,0.455251,-0.5546,-0.8338,1,0.763241,UP,0.763241,1.0,UP,WIN,1.0,252.0
1774639800,65948.19,65928.42,0.73746,0.719205,-0.1339,-0.5387,2,0.793836,UP,0.793836,1.0,DOWN,LOSS,-1.0,251.0
1774640100,65928.42,65870.83,0.512516,-0.211489,1.801,-0.8025,-1,0.448288,DOWN,0.551712,0.0,DOWN,,0.0,251.0
1774640400,65870.83,65914.54,0.498692,-0.40714,0.7744,0.0048,-2,0.400685,DOWN,0.599315,0.0,UP,,0.0,251.0
1774640700,65914.54,65895.99,0.9846,0.391351,0.117,-0.4926,1,0.877029,UP,0.877029,3.0,DOWN,LOSS,-3.0,248.0
1774641000,65895.99,65975.02,0.704497,-0.140915,0.8048,-0.1379,-1,0.666031,UP,0.666031,0.0,UP,,0.0,248.0
1774641300,65975.02,66013.46,0.401963,0.401963,12.1557,0.9749,1,0.529642,UP,0.529642,0.0,UP,,0.0,248.0
1774641600,66013.46,65970.0,0.463274,0.235093,0.341,0.468,2,0.502154,UP,0.502154,0.0,DOWN,,0.0,248.0
1774641900,65970.0,65944.43,0.159286,-0.346129,-0.4767,-0.0713,-1,0.231869,DOWN,0.768131,1.0,DOWN,WIN,1.0,249.0
1774642200,65944.43,66007.99,0.088934,-0.372795,-0.6188,-1.5408,-2,0.216501,DOWN,0.783499,1.0,UP,LOSS,-1.0,248.0
1774642500,66007.99,65955.48,0.714111,0.648505,-0.5688,-0.5831,1,0.750141,UP,0.750141,1.0,DOWN,LOSS,-1.0,247.0
1774642800,65955.48,65841.13,0.247181,-0.604258,-0.6033,-0.8942,-1,0.240704,DOWN,0.759296,1.0,DOWN,WIN,1.0,248.0
1774643100,65841.13,65801.23,0.441406,-0.54852,-0.4455,2.4806,-2,0.448911,DOWN,0.551089,0.0,DOWN,,0.0,248.0
1774643400,65801.23,65889.99,0.46306,-0.53694,-0.6177,-1.1222,-3,0.401784,DOWN,0.598216,0.0,UP,,0.0,248.0
1774643700,65889.99,65838.5,0.999835,0.732827,-0.3387,0.0626,1,0.891012,UP,0.891012,3.0,DOWN,LOSS,-3.0,245.0
1774644000,65838.5,65945.68,0.178576,-0.687725,-0.532,-1.0778,-1,0.191002,DOWN,0.808998,3.0,UP,LOSS,-3.0,242.0
1774644300,65945.68,66029.8,0.789417,0.682501,-0.4257,0.8713,1,0.802215,UP,0.802215,3.0,UP,WIN,3.0,245.0
1774644600,66029.8,65967.14,0.992014,0.907835,-0.7068,-0.6715,2,0.872944,UP,0.872944,3.0,DOWN,LOSS,-3.0,242.0
1774644900,65967.14,66050.44,0.295141,-0.664757,-0.6103,-0.6712,-1,0.254707,DOWN,0.745293,1.0,UP,LOSS,-1.0,241.0
1774645200,66050.44,66039.83,0.947591,0.799578,-0.6626,-0.3403,1,0.859389,UP,0.859389,3.0,DOWN,LOSS,-3.0,238.0
1774645500,66039.83,66093.57,0.557188,-0.331563,-0.689,-2.252,-1,0.483279,DOWN,0.516721,0.0,UP,,0.0,238.0
1774645800,66093.57,66096.05,0.721981,0.475365,-0.4487,-0.0308,1,0.731192,UP,0.731192,1.0,UP,WIN,1.0,239.0
1774646100,66096.05,66089.24,0.736398,0.038008,-0.283,-1.1675,2,0.643471,UP,0.643471,0.0,DOWN,,0.0,239.0
1774646400,66089.24,66096.17,0.498454,-0.175515,-0.6746,-1.7151,-1,0.479785,DOWN,0.520215,0.0,UP,,0.0,239.0
1774646700,66096.17,66092.48,0.310608,0.211862,-0.4732,-1.6478,1,0.400149,DOWN,0.599851,0.0,DOWN,,0.0,239.0
1774647000,66092.48,66018.01,0.301864,-0.073963,-0.5281,-1.1157,-1,0.370254,DOWN,0.629746,0.0,DOWN,,0.0,239.0
1774647300,66018.01,66073.66,0.272816,-0.725334,-0.4117,0.0563,-2,0.230314,DOWN,0.769686,1.0,UP,LOSS,-1.0,238.0
1774647600,66073.66,66041.6,0.877583,0.583762,-0.8249,0.0031,1,0.794174,UP,0.794174,1.0,DOWN,LOSS,-1.0,237.0
1774647900,66041.6,66041.21,0.193981,-0.557759,-1.4222,-0.8303,-1,0.291215,DOWN,0.708785,1.0,DOWN,WIN,1.0,238.0
1774648200,66041.21,66032.97,0.631861,-0.00598,-1.4841,-0.5621,-2,0.596655,UP,0.596655,0.0,DOWN,,0.0,238.0
1774648500,66032.97,65982.73,0.778055,-0.121034,-0.1955,-0.4876,-3,0.712255,UP,0.712255,1.0,DOWN,LOSS,-1.0,237.0
1774648800,65982.73,65959.9,0.04724,-0.869355,-1.3373,-0.6979,-4,0.213645,DOWN,0.786355,1.0,DOWN,WIN,1.0,238.0
1774649100,65959.9,65953.05,0.662956,-0.239786,-1.1367,0.2374,-5,0.601069,UP,0.601069,0.0,DOWN,,0.0,238.0
1774649400,65953.05,65958.06,0.601041,-0.11882,-0.7459,-0.7042,-6,0.597274,UP,0.597274,0.0,UP,,0.0,238.0
1774649700,65958.06,65955.55,0.675858,0.099385,-1.0142,-0.8996,1,0.599709,UP,0.599709,0.0,DOWN,,0.0,238.0
1774650000,65955.55,65960.69,0.27305,-0.098897,-0.7863,-1.6335,-1,0.360296,DOWN,0.639704,0.0,UP,,0.0,238.0
1774650300,65960.69,65956.84,0.895625,0.063339,2.3153,0.2592,1,0.879734,UP,0.879734,3.0,DOWN,LOSS,-3.0,235.0
1774650600,65956.84,65877.99,0.286628,-0.051326,-0.2206,0.2315,-1,0.351142,DOWN,0.648858,0.0,DOWN,,0.0,235.0
1774650900,65877.99,65992.89,0.232068,-0.689731,-0.4924,1.8052,-2,0.241453,DOWN,0.758547,1.0,UP,LOSS,-1.0,234.0
1774651200,65992.89,66004.05,0.957504,0.95742,-0.5789,1.8878,1,0.869926,UP,0.869926,3.0,UP,WIN,3.0,237.0
1774651500,66004.05,65981.34,0.741498,0.308543,-0.5751,-1.195,2,0.687962,UP,0.687962,0.0,DOWN,,0.0,237.0
1774651800,65981.34,65972.46,0.205005,-0.38927,-0.5997,-0.4202,-1,0.256258,DOWN,0.743742,1.0,DOWN,WIN,1.0,238.0
1774652100,65972.46,65967.25,0.209016,-0.149924,-0.2352,-0.3094,-2,0.293286,DOWN,0.706714,1.0,DOWN,WIN,1.0,239.0
1774652400,65967.25,65943.96,0.563475,-0.094487,-0.4066,-0.453,-3,0.569177,UP,0.569177,0.0,DOWN,,0.0,239.0
1774652700,65943.96,66041.23,0.332857,-0.277262,-0.1236,0.6297,-4,0.355768,DOWN,0.644232,0.0,UP,,0.0,239.0
1774653000,66041.23,66050.55,0.876941,0.873081,-0.1516,1.671,1,0.873916,UP,0.873916,3.0,UP,WIN,3.0,242.0
1774653300,66050.55,66162.97,0.893343,0.226433,-0.4921,-1.2635,2,0.760972,UP,0.760972,1.0,UP,WIN,1.0,243.0
1774653600,66162.97,66139.89,0.949368,0.922534,0.7328,2.0092,3,0.929461,UP,0.929461,5.0,DOWN,LOSS,-5.0,238.0
1774653900,66139.89,66135.44,0.461377,-0.538623,-0.3341,-1.0519,-1,0.361256,DOWN,0.638744,0.0,DOWN,,0.0,238.0
1774654200,66135.44,66188.74,0.672204,-0.094782,0.0825,-0.8586,-2,0.646258,UP,0.646258,0.0,UP,,0.0,238.0
1774654500,66188.74,66231.22,0.905708,0.745663,-0.2642,0.0482,1,0.868092,UP,0.868092,3.0,UP,WIN,3.0,241.0
1774654800,66231.22,66324.56,0.926466,0.407795,2.7265,1.1893,2,0.934921,UP,0.934921,5.0,UP,WIN,5.0,246.0
1774655100,66324.56,66328.16,0.95257,0.92811,0.5413,0.9559,3,0.933782,UP,0.933782,5.0,UP,WIN,5.0,251.0
1774655400,66328.16,66353.34,0.999851,0.053619,0.7246,-0.194,4,0.854643,UP,0.854643,3.0,UP,WIN,3.0,254.0
1774655700,66353.34,66410.46,0.784412,0.370294,0.0756,-0.182,5,0.752514,UP,0.752514,1.0,UP,WIN,1.0,255.0
1774656000,66410.46,66315.96,1.0,0.526209,-0.0009,1.1887,6,0.874051,UP,0.874051,3.0,DOWN,LOSS,-3.0,252.0
1774656300,66315.96,66257.31,0.040828,-0.782609,0.0726,1.5405,-1,0.092609,DOWN,0.907391,5.0,DOWN,WIN,5.0,257.0
1774656600,66257.31,66286.58,0.196314,-0.67136,0.0139,0.2414,-2,0.172056,DOWN,0.827944,3.0,UP,LOSS,-3.0,254.0
1774656900,66286.58,66319.05,0.321967,0.321967,-1.2442,0.3423,1,0.444684,DOWN,0.555316,0.0,UP,,0.0,254.0
1774657200,66319.05,66322.92,0.819788,0.819536,-1.6275,-1.429,2,0.714565,UP,0.714565,1.0,UP,WIN,1.0,255.0
1774657500,66322.92,66377.37,0.906524,0.08472,0.1749,-1.0817,3,0.780869,UP,0.780869,1.0,UP,WIN,1.0,256.0
1774657800,66377.37,66429.53,0.427327,0.427327,1.6417,1.8794,4,0.498606,DOWN,0.501394,0.0,UP,,0.0,256.0
1774658100,66429.53,66444.47,0.589159,0.589046,-0.6181,0.3042,5,0.632241,UP,0.632241,0.0,UP,,0.0,256.0
1774658400,66444.47,66391.09,0.937627,0.189402,-0.3694,-0.08,6,0.769291,UP,0.769291,1.0,DOWN,LOSS,-1.0,255.0
1774658700,66391.09,66385.35,0.000182,-0.973555,-1.3894,-0.9799,-1,0.172264,DOWN,0.827736,3.0,DOWN,WIN,3.0,258.0
1774659000,66385.35,66376.04,0.538309,-0.142326,-0.814,-1.4124,-2,0.529797,UP,0.529797,0.0,DOWN,,0.0,258.0
1774659300,66376.04,66317.42,0.102111,-0.122823,-0.7309,-0.0533,-3,0.281933,DOWN,0.718067,1.0,DOWN,WIN,1.0,259.0
1774659600,66317.42,66258.56,0.339611,-0.584155,0.1394,0.7614,-4,0.272377,DOWN,0.727623,1.0,DOWN,WIN,1.0,260.0
1774659900,66258.56,66105.97,0.120015,-0.568311,-1.0569,0.9592,-5,0.254794,DOWN,0.745206,1.0,DOWN,WIN,1.0,261.0
1774660200,66105.97,66206.96,0.172171,-0.784928,4.5443,4.3736,-6,0.152186,DOWN,0.847814,3.0,UP,LOSS,-3.0,258.0
1774660500,66206.96,66236.81,0.990411,0.931127,0.7244,0.5782,1,0.953906,UP,0.953906,5.0,UP,WIN,5.0,263.0
1774660800,66236.81,66173.48,0.806514,0.441895,-0.1953,-0.6547,2,0.775993,UP,0.775993,1.0,DOWN,LOSS,-1.0,262.0
1774661100,66173.48,66170.01,0.253096,-0.746904,-0.3993,-0.1045,-1,0.205166,DOWN,0.794834,1.0,DOWN,WIN,1.0,263.0
1774661400,66170.01,66038.33,0.135429,-0.040547,-0.1922,-0.0594,-2,0.268643,DOWN,0.731357,1.0,DOWN,WIN,1.0,264.0
1774661700,66038.33,66089.85,0.177565,-0.822435,-0.1575,2.0758,-3,0.188359,DOWN,0.811641,3.0,UP,LOSS,-3.0,261.0
1774662000,66089.85,66105.13,0.613351,0.529932,-0.4862,0.1081,1,0.676743,UP,0.676743,0.0,UP,,0.0,261.0
1774662300,66105.13,66116.69,0.43749,0.246491,-0.4992,-0.8212,2,0.478925,DOWN,0.521075,0.0,UP,,0.0,261.0
1774662600,66116.69,66126.96,0.790999,0.176354,-0.1996,-0.6473,3,0.705376,UP,0.705376,1.0,UP,WIN,1.0,262.0
1774662900,66126.96,66187.93,0.925881,0.123571,2.0434,-0.1453,4,0.891441,UP,0.891441,3.0,UP,WIN,3.0,265.0
1774663200,66187.93,66174.51,0.875709,0.628362,-0.3704,0.2348,5,0.812726,UP,0.812726,3.0,DOWN,LOSS,-3.0,262.0
1774663500,66174.51,66138.34,0.726712,-0.156065,0.6064,-0.1409,-1,0.674046,UP,0.674046,0.0,DOWN,,0.0,262.0
1774663800,66138.34,66006.12,0.018484,-0.619031,-0.9409,-1.0046,-2,0.182243,DOWN,0.817757,3.0,DOWN,WIN,3.0,265.0
1774664100,66006.12,66037.8,0.084601,-0.731589,1.5502,2.6538,-3,0.079473,DOWN,0.920527,5.0,UP,LOSS,-5.0,260.0
1774664400,66037.8,66000.98,0.921517,0.490402,-0.7666,-0.7474,1,0.803743,UP,0.803743,3.0,DOWN,LOSS,-3.0,257.0
1774664700,66000.98,65940.0,0.457754,-0.511673,-0.0517,-0.5384,-1,0.352577,DOWN,0.647423,0.0,DOWN,,0.0,257.0
1774665000,65940.0,65945.68,0.429792,-0.413452,1.4225,1.3484,-2,0.310121,DOWN,0.689879,0.0,UP,,0.0,257.0
1774665300,65945.68,65984.77,0.425609,0.073613,-0.5515,-0.5795,1,0.446794,DOWN,0.553206,0.0,UP,,0.0,257.0
1774665600,65984.77,65969.92,0.958406,0.756239,-1.2123,-1.2363,2,0.800068,UP,0.800068,3.0,DOWN,LOSS,-3.0,254.0
1774665900,65969.92,65969.99,0.660641,-0.211388,-0.5057,-0.6729,-1,0.579994,UP,0.579994,0.0,UP,,0.0,254.0
1774666200,65969.99,66004.75,0.001419,0.001419,-0.1851,-1.1394,1,0.16894,DOWN,0.83106,3.0,UP,LOSS,-3.0,251.0
1774666500,66004.75,66042.04,0.955733,0.955733,-0.9745,-1.4884,2,0.844407,UP,0.844407,3.0,UP,WIN,3.0,254.0
1774666800,66042.04,66073.41,0.566009,0.565857,-1.1338,-0.5201,3,0.594677,UP,0.594677,0.0,UP,,0.0,254.0
1774667100,66073.41,66082.33,0.503303,0.493394,0.7385,-0.5809,4,0.610201,UP,0.610201,0.0,UP,,0.0,254.0
1774667400,66082.33,66121.14,0.486396,0.228953,-1.7532,-1.2172,5,0.468816,DOWN,0.531184,0.0,UP,,0.0,254.0
1774667700,66121.14,66119.99,0.958508,0.958508,-1.5505,-1.0752,6,0.769487,UP,0.769487,1.0,DOWN,LOSS,-1.0,253.0
1774668000,66119.99,66116.63,0.408712,-0.036835,-1.0673,-1.2839,-1,0.46142,DOWN,0.53858,0.0,DOWN,,0.0,253.0
1774668300,66116.63,66118.02,0.680922,-0.069753,0.5412,-0.6776,-2,0.673192,UP,0.673192,0.0,UP,,0.0,253.0
1774668600,66118.02,66113.28,0.679174,0.037255,-0.916,-0.9568,1,0.593682,UP,0.593682,0.0,DOWN,,0.0,253.0
1774668900,66113.28,66175.74,0.042331,-0.05816,-0.1218,0.3164,-1,0.198301,DOWN,0.801699,3.0,UP,LOSS,-3.0,250.0
1774669200,66175.74,66179.55,0.802118,0.760131,-0.9268,0.3373,1,0.779548,UP,0.779548,1.0,UP,WIN,1.0,251.0
1774669500,66179.55,66146.0,0.796176,0.06173,0.0027,-0.2071,2,0.704896,UP,0.704896,1.0,DOWN,LOSS,-1.0,250.0
1774669800,66146.0,66181.29,0.411795,-0.57019,-0.2301,-0.2548,-1,0.316147,DOWN,0.683853,0.0,UP,,0.0,250.0
1774670100,66181.29,66176.61,0.921646,0.875031,-0.1141,-0.773,1,0.896499,UP,0.896499,3.0,DOWN,LOSS,-3.0,247.0
1774670400,66176.61,66084.64,0.891425,-0.061741,-0.0008,0.5906,-1,0.779844,UP,0.779844,1.0,DOWN,LOSS,-1.0,246.0
1774670700,66084.64,66072.1,0.093254,-0.901843,0.0035,1.5971,-2,0.107538,DOWN,0.892462,3.0,DOWN,WIN,3.0,249.0
1774671000,66072.1,66210.0,0.342149,-0.414545,-0.9314,-1.2242,-3,0.371791,DOWN,0.628209,0.0,UP,,0.0,249.0
1774671300,66210.0,66216.86,0.898303,0.876502,1.15,5.1477,1,0.830566,UP,0.830566,3.0,UP,WIN,3.0,252.0
1774671600,66216.86,66218.0,0.293752,0.185556,-1.3659,-0.8324,2,0.394045,DOWN,0.605955,0.0,UP,,0.0,252.0
1774671900,66218.0,66232.96,0.954216,0.033034,-1.2494,-0.8792,3,0.687308,UP,0.687308,0.0,UP,,0.0,252.0
1774672200,66232.96,66230.0,0.644473,0.476585,-0.9058,-0.9111,4,0.627919,UP,0.627919,0.0,DOWN,,0.0,252.0
1774672500,66230.0,66234.02,0.692875,-0.090909,-1.079,-0.8274,-1,0.609239,UP,0.609239,0.0,UP,,0.0,252.0
1774672800,66234.02,66218.56,0.833449,0.092991,0.0068,-0.4683,1,0.748594,UP,0.748594,1.0,DOWN,LOSS,-1.0,251.0
1774673100,66218.56,66218.58,0.061768,-0.411608,-0.4686,-0.6148,-1,0.177161,DOWN,0.822839,3.0,UP,LOSS,-3.0,248.0
1774673400,66218.58,66231.75,0.275453,0.000594,0.1878,-0.6936,1,0.302513,DOWN,0.697487,0.0,UP,,0.0,248.0
1774673700,66231.75,66178.43,0.930282,0.216043,1.1786,0.1968,2,0.879969,UP,0.879969,3.0,DOWN,LOSS,-3.0,245.0
1774674000,66178.43,66178.42,0.000146,-0.777486,-0.9032,0.4113,-1,0.146205,DOWN,0.853795,3.0,DOWN,WIN,3.0,248.0
1774674300,66178.42,66197.98,0.010017,-0.000278,-0.0045,-0.7155,-2,0.194563,DOWN,0.805437,3.0,UP,LOSS,-3.0,245.0
1774674600,66197.98,66170.48,0.98333,0.397642,-0.1854,-0.258,1,0.858459,UP,0.858459,3.0,DOWN,LOSS,-3.0,242.0
1774674900,66170.48,66306.77,0.048542,-0.572917,0.4978,-0.3188,-1,0.092914,DOWN,0.907086,5.0,UP,LOSS,-5.0,237.0
1774675200,66306.77,66284.7,0.841497,0.807262,0.8204,3.7506,1,0.826289,UP,0.826289,3.0,DOWN,LOSS,-3.0,234.0
1774675500,66284.7,66310.73,0.350706,-0.566624,0.8816,-0.5558,-1,0.216261,DOWN,0.783739,1.0,UP,LOSS,-1.0,233.0
1774675800,66310.73,66268.26,0.817362,0.586922,-1.0607,-0.3834,1,0.749558,UP,0.749558,1.0,DOWN,LOSS,-1.0,232.0
1774676100,66268.26,66287.32,0.251102,-0.748898,-1.093,-0.0464,-1,0.258673,DOWN,0.741327,1.0,UP,LOSS,-1.0,231.0
1774676400,66287.32,66283.01,1.0,0.34554,1.2367,-0.1078,1,0.929111,UP,0.929111,5.0,DOWN,LOSS,-5.0,226.0
1774676700,66283.01,66288.31,0.299029,-0.083689,0.6759,-0.1764,-1,0.311863,DOWN,0.688137,0.0,UP,,0.0,226.0
1774677000,66288.31,66298.47,0.240674,0.112982,0.5678,-0.2381,1,0.289849,DOWN,0.710151,1.0,UP,LOSS,-1.0,225.0
1774677300,66298.47,66277.89,0.42436,0.302561,0.116,-0.6247,2,0.486995,DOWN,0.513005,0.0,DOWN,,0.0,225.0
1774677600,66277.89,66296.16,0.213999,-0.192318,1.8651,1.9512,-1,0.187496,DOWN,0.812504,3.0,UP,LOSS,-3.0,222.0
1774677900,66296.16,66315.07,0.233363,0.233363,-2.0932,0.7783,1,0.413668,DOWN,0.586332,0.0,UP,,0.0,222.0
